id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
544236176890252560,Serviced apartment in New Orleans · ★4.54 · 1 bedroom · 2 beds · 1 bath,233756866,Erica,,Fairgrounds,29.98341,-90.08743,Entire home/apt,65,30,63,2023-04-23,3.21,1,116,21,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
544236966673070451,Bed and breakfast in New Orleans · 1 bedroom · 2 beds · 1 private bath,50298426,David,,Treme - Lafitte,29.97418,-90.07635,Private room,199,30,0,,,2,330,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
544281776040395064,Home in New Orleans · ★4.82 · 2 bedrooms · 2 beds · 1 bath,106289693,Vello,,Milan,29.93057,-90.09319,Entire home/apt,79,3,62,2023-08-12,3.22,95,166,36,"21-RSTR-17532, 20-OSTR-00396"
544911949350696163,Rental unit in New Orleans · ★4.96 · Studio · 1 bed · 1 bath,239771192,Ricky,,Central City,29.94188,-90.09366,Entire home/apt,69,2,81,2023-09-01,4.64,2,21,55,"22-RSTR-01224, 22-OSTR-01214"
544944291271963166,Guest suite in New Orleans · ★4.85 · 1 bedroom · 2 beds · 1 private bath,21146864,Nate,,Treme - Lafitte,29.97011,-90.07868,Private room,94,30,79,2023-07-28,4.15,2,362,43,"22-RSTR-00608, 21-OSTR-18994"
545149467008488278,Home in New Orleans · ★4.75 · 2 bedrooms · 3 beds · 1 bath,276012830,April,,Read Blvd East,30.02382,-89.95206,Entire home/apt,230,2,4,2022-10-31,0.35,1,359,4,"22-RSTR-15098, 22-OSTR-16430"
546346234157803539,Home in New Orleans · 2 bedrooms · 2 beds · 5 baths,441774428,Melissa,,Lakeview,30.00376,-90.11496,Entire home/apt,829,2,2,2023-05-01,0.21,1,222,2,"22RSTR11044, 22OSTR-14983"
546357991876481796,Townhouse in New Orleans · 2 bedrooms · 2 beds · 2 baths,1350940,Kay,,Marigny,29.96323551595008,-90.05882801710838,Entire home/apt,307,3,1,2023-06-18,0.38,10,104,1,"21-CSTR-13985, 20-OSTR-01608"
546564574037139397,Home in New Orleans · ★4.79 · 2 bedrooms · 2 beds · 2 baths,2906483,Karina,,Treme - Lafitte,29.96874,-90.07665,Entire home/apt,257,30,34,2023-07-08,1.82,1,180,24,"22STR-98656, 22-OSTR-98656"
546841976593947812,Guesthouse in New Orleans · ★4.83 · 1 bedroom · 2 beds · 1 bath,367991805,Ac,,French Quarter,29.96102534673845,-90.06513311615163,Entire home/apt,177,30,80,2023-08-21,4.32,5,65,58,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
547020630626461445,Home in New Orleans · ★5.0 · 3 bedrooms · 4 beds · 2 baths,199927893,CoCo And Dex,,Seventh Ward,29.972168,-90.060455,Entire home/apt,270,2,62,2023-09-02,3.28,1,68,37,"22-RSTR-05879, 22OSTR-05894"
547262071601473350,Rental unit in New Orleans · 3 bedrooms · 3 beds · 2 baths,56037377,Harriet,,Central City,29.94247,-90.0763,Entire home/apt,326,30,0,,,4,365,0,
547717339633179828,Home in New Orleans · ★4.70 · 1 bedroom · 1 bed · 1 bath,64365837,Mike,,Mid-City,29.96692,-90.09064,Entire home/apt,74,3,96,2023-08-13,5.04,62,364,51,"22-RSTR-09857, 19-OSTR-26283"
547806782019216027,Guesthouse in New Orleans · ★4.95 · 1 bedroom · 1 bed · 1 bath,339440056,Laura,,Seventh Ward,29.96989,-90.05711,Entire home/apt,96,30,114,2023-09-01,6.17,3,17,91,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
547886846556386403,Rental unit in New Orleans · ★4.55 · 1 bedroom · 2 beds · 0 baths,218602737,Sonder (New Orleans),,Central Business District,29.9508,-90.07112,Entire home/apt,105,30,96,2023-08-13,1.48,73,355,57,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
547906734555460415,Rental unit in New Orleans · ★4.62 · 2 bedrooms · 2 beds · 2 baths,218602737,Sonder (New Orleans),,Central Business District,29.95057,-90.06927,Entire home/apt,169,30,99,2022-09-11,1.53,73,276,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
548058514313847478,Townhouse in New Orleans · ★4.87 · 2 bedrooms · 2 beds · 1 bath,349162641,David,,Central City,29.93250084,-90.08969879,Entire home/apt,83,30,75,2023-08-18,3.93,39,99,40,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
548306018223232739,Home in New Orleans · ★4.98 · 1 bedroom · 1 bed · 1 private bath,4519511,Michael,,Central City,29.93395,-90.08982,Private room,60,2,51,2023-06-19,2.64,3,47,30,"22-RSTR-09710, 20-OSTR-02806"
548369009075084280,Home in New Orleans · ★4.93 · 1 bedroom · 1 bed · 1 private bath,4519511,Michael,,Central City,29.93247,-90.08991,Private room,65,2,42,2023-06-11,2.17,3,47,25,"22RSTR-57886, 22OSTR-57886"
549182610976087848,Rental unit in New Orleans · ★4.92 · 2 bedrooms · 2 beds · 1 bath,333430910,Katherine,,Irish Channel,29.92233,-90.08405,Entire home/apt,93,2,53,2023-08-27,2.99,1,247,39,"23-RSTR-14769, 23-OSTR-01518"
549331184716160824,Condo in New Orleans · ★4.93 · 2 bedrooms · 2 beds · 2 baths,171306972,Marquest,,St. Claude,29.96723,-90.03917,Entire home/apt,136,3,28,2023-08-20,1.56,1,264,23,"22-RSTR-00041, 22-ostr-00039"
549379876798035354,Home in New Orleans · ★5.0 · 3 bedrooms · 4 beds · 2 baths,28593119,Kevin,,West End,30.008129454925367,-90.11864306233484,Entire home/apt,162,2,41,2023-08-27,2.54,1,55,29,"22-RSTR-01460, 19-OSTR-70258"
549423397300800564,Home in New Orleans · ★4.87 · 5 bedrooms · 7 beds · 5 baths,19659307,Ryan,,Milan,29.93104,-90.10125,Entire home/apt,714,3,15,2023-07-16,1.36,2,323,15,"22-RSTR-03683, 22-OSTR-07089"
549891888943459476,Condo in New Orleans · ★4.76 · 2 bedrooms · 2 beds · 2.5 baths,10126710,Constance,,Seventh Ward,29.971212,-90.070572,Entire home/apt,286,30,21,2023-04-16,1.12,6,271,4,"22-RSTR-00969, 22-OSTR-00969"
549898223800730830,Condo in New Orleans · 1 bedroom · 1 bed · 1 bath,10126710,Constance,,Treme - Lafitte,29.97006149220727,-90.07190371434667,Entire home/apt,252,1,1,2023-02-19,0.15,6,330,1,"22-STR-00969, 22-OSTR-00969"
549898425853120903,Condo in New Orleans · ★4.74 · 3 bedrooms · 3 beds · 3.5 baths,10126710,Constance,,Seventh Ward,29.97206,-90.07097,Entire home/apt,375,2,35,2023-05-08,1.87,6,182,9,"23-RSTR-10133, 23-OSTR-10133"
549902532024694538,Home in New Orleans · ★4.88 · 4 bedrooms · 4 beds · 3 baths,420826513,Thaddeus,,St. Bernard Area,29.99464,-90.08105,Entire home/apt,453,30,34,2023-05-22,1.86,1,180,19,"21-RSTR-16031, 21-OSTR-11235"
549910198484760757,Rental unit in New Orleans · ★4.96 · 2 bedrooms · 2 beds · 2 baths,43974450,Derek,,Bywater,29.963497161865234,-90.05068969726562,Entire home/apt,114,2,105,2023-08-27,5.48,3,163,67,"22-CSTR-00248, 22-OSTR-00249"
550399358292623995,Home in New Orleans · ★4.88 · 3 bedrooms · 3 beds · 2 baths,442604191,Ryan,,Read Blvd West,30.01805,-89.98673,Entire home/apt,250,2,42,2023-07-03,2.27,3,168,24,"20-RSTR-26636, 20-OSTR-26635"
550835225200412836,Townhouse in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 bath,134176959,Tasha,,Lower Garden District,29.93793,-90.0737,Entire home/apt,126,30,3,2022-07-13,0.18,1,268,0,
550903875448797562,Rental unit in New Orleans · ★4.88 · 2 bedrooms · 3 beds · 1 bath,442711800,Christopher,,Central City,29.94277,-90.07585,Entire home/apt,121,30,25,2022-06-01,1.30,1,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
552040021318316494,Home in New Orleans · ★4.98 · 2 bedrooms · 2 beds · 2 baths,57305882,Cate And Sigmund,,Treme - Lafitte,29.9705,-90.07357,Entire home/apt,199,2,46,2023-08-13,2.99,1,112,37,"22-RSTR-03359, 22-OSTR-05758"
552206617758092067,Home in New Orleans · ★4.0 · 2 bedrooms · 2 beds · 2 baths,9684715,Sukari,,Marlyville - Fontainbleau,29.95543,-90.10986,Entire home/apt,185,3,3,2022-07-29,0.18,1,179,0,"22-RSTR-03755, 22-OSTR-03756"
552363423605782422,Home in New Orleans · ★4.77 · 3 bedrooms · 3 beds · 2 baths,223728125,Isaac,,Seventh Ward,29.96834,-90.06158,Entire home/apt,194,2,22,2023-07-30,1.16,2,354,10,"23CSTR-14349, 23OSTR-02931"
552733495499078897,Home in New Orleans · ★4.88 · 2 bedrooms · 2 beds · 2 baths,443085280,Ebony,,Seventh Ward,29.97571,-90.05959,Entire home/apt,274,2,16,2023-08-13,0.91,1,38,9,"22-RSTR-02867, 22-OSTR-02864"
552771377841478964,Condo in New Orleans · ★4.45 · 2 bedrooms · 3 beds · 1 bath,256715777,Baronne And Carondelet Vacation,,Central City,29.93633,-90.07791,Entire home/apt,106,1,22,2023-05-29,1.22,10,354,14,"22-CSTR-20365, 20-OSTR-00670"
552816086978587388,Condo in New Orleans · ★4.46 · 5 bedrooms · 5 beds · 3.5 baths,256715777,Baronne And Carondelet Vacation,,Central City,29.93577,-90.07864,Entire home/apt,225,30,13,2023-03-20,0.69,10,365,8,"22-CSTR-20365, 20-OSTR-06700"
552844710994352433,Home in New Orleans · ★4.93 · 3 bedrooms · 4 beds · 2 baths,443112392,Gabriella,,Tulane - Gravier,29.95871,-90.08903,Entire home/apt,136,2,41,2023-08-27,2.23,1,62,27,"20RSTR-02518, 20OSTR-02518"
553021665057425811,Home in New Orleans · ★4.98 · 3 bedrooms · 3 beds · 1 bath,357076082,Rosco,,Pontchartrain Park,30.01731,-90.04166,Entire home/apt,125,30,54,2023-08-27,2.89,3,169,31,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
553067793133639334,Home in New Orleans · ★4.33 · 2 bedrooms · 3 beds · 1 private bath,443171031,Brittani,,Gentilly Terrace,29.99336,-90.04918,Private room,201,4,3,2023-02-21,0.21,1,180,2,"22RSTR-00205, 22-OSTR-00320"
553075029636426610,Rental unit in New Orleans · ★4.87 · 2 bedrooms · 3 beds · 1 bath,443173028,Nola,,St. Roch,29.969507,-90.056435,Entire home/apt,102,2,98,2023-08-20,5.11,1,65,52,"21-CSTR-11831, 21-OSTR-20816"
553078844571992390,Home in New Orleans · ★New · 2 bedrooms · 2 beds · 2.5 baths,19326201,Dan,,Bywater,29.965207574594135,-90.0486276454584,Entire home/apt,119,30,0,,,1,294,0,
553106895346838700,Home in New Orleans · ★4.87 · 5 bedrooms · 7 beds · 3 baths,8329708,Sam,,Milan,29.93297,-90.09479,Entire home/apt,353,3,67,2023-08-17,3.60,16,261,41,"21-CSTR-16968, 22-OSTR-01683"
553170756475031602,Home in New Orleans · ★New · 3 bedrooms · 3 beds · 2 baths,4820405,Akshay,,Mid-City,29.97614917681107,-90.10558439490059,Entire home/apt,328,1,0,,,1,365,0,"23-NSTR-15824, 23-OSTR-19789"
553366752208850304,Condo in New Orleans · ★4.43 · 5 bedrooms · 6 beds · 3.5 baths,256715777,Baronne And Carondelet Vacation,,Central City,29.93604,-90.07956,Entire home/apt,280,1,7,2023-04-16,0.39,10,340,4,"22-CSTR-20370, 20-OSTR-00670"
553380573463595585,Rental unit in New Orleans · ★4.33 · 4 bedrooms · 5 beds · 3.5 baths,256715777,Baronne And Carondelet Vacation,,Central City,29.93756,-90.07946,Entire home/apt,264,1,12,2023-08-02,0.73,10,327,8,"21-CSTR-20780, 20-OSTR-00670"
553392843781324385,Condo in New Orleans · ★3.95 · 4 bedrooms · 5 beds · 2.5 baths,256715777,Baronne And Carondelet Vacation,,Central City,29.93722,-90.08005,Entire home/apt,163,30,22,2023-05-29,1.21,10,348,16,"18STR-13762, 20-OSTR-06700"
553407728394184727,Condo in New Orleans · ★4.26 · 4 bedrooms · 4 beds · 2.5 baths,256715777,Baronne And Carondelet Vacation,,Central City,29.9359,-90.0792,Entire home/apt,173,1,27,2023-07-23,1.47,10,321,16,"22-CSTR-11368, 20-OSTR-06700"
553429723875289971,Condo in New Orleans · ★4.10 · 3 bedrooms · 4 beds · 2.5 baths,256715777,Baronne And Carondelet Vacation,,Central City,29.93619,-90.0788,Entire home/apt,122,1,20,2023-05-04,1.15,10,356,8,"22-CSTR-22600, 20-OSTR-00670"
553473563967734607,Home in New Orleans · ★5.0 · 3 bedrooms · 6 beds · 2.5 baths,182972115,Sigrid,,Tall Timbers - Brechtel,29.92661,-90.0325,Entire home/apt,693,2,17,2023-08-13,1.12,1,127,12,"22-RSTR-10243, 22-OSTR-08902"
553486721864214417,Rental unit in New Orleans · ★4.0 · 5 bedrooms · 5 beds · 3 baths,256715777,Baronne And Carondelet Vacation,,Central City,29.93915,-90.07739,Entire home/apt,262,1,15,2023-08-28,0.79,10,345,9,"21-CSTR-20768, 20-OSTR-00670"
553510858683538948,Rental unit in New Orleans · ★4.19 · 4 bedrooms · 5 beds · 2 baths,256715777,Baronne And Carondelet Vacation,,Central City,29.93894,-90.07698,Entire home/apt,225,1,31,2023-09-02,1.68,10,343,23,"21-CSTR-20763, 20-OSTR-00670"
553521025559771825,Rental unit in New Orleans · ★4.35 · 3 bedrooms · 4 beds · 2 baths,256715777,Baronne And Carondelet Vacation,,Central City,29.93944,-90.07903,Entire home/apt,173,1,26,2023-08-20,1.38,10,361,20,"21-CSTR-20765, 20-OSTR-00670"
553570631704437136,Home in New Orleans · ★4.74 · 2 bedrooms · 2 beds · 2 baths,103046155,Michael,,Seventh Ward,29.97022,-90.06398,Entire home/apt,172,2,57,2023-05-21,2.97,1,0,24,"21-RSTR-00198, 21-OSTR-00158"
553627133013436390,Home in New Orleans · ★4.89 · 1 bedroom · 2 beds · 1 bath,214286997,Garrett,,East Carrollton,29.94401,-90.12424,Entire home/apt,83,1,57,2023-08-27,3.81,1,223,45,"22-RSTR-07706, 22-OSTR-09786"
553761496863316829,Rental unit in New Orleans · ★5.0 · 3 bedrooms · 3 beds · 2 baths,1905482,Steven,,Seventh Ward,29.97247,-90.06973,Entire home/apt,329,2,5,2022-10-24,0.27,2,77,2,"20-RSTR-33338, 21-OSTR-05715"
553872972984313677,Home in New Orleans · ★4.63 · 2 bedrooms · 2 beds · 1 bath,106289693,Vello,,Treme - Lafitte,29.97148,-90.07554,Entire home/apt,76,3,35,2023-07-15,1.96,95,161,21,"22-RSTR-01282, 21-OSTR-03993"
553901005213519855,Guesthouse in New Orleans · ★4.70 · 1 bedroom · 1 bed · 1 bath,106289693,Vello,,Treme - Lafitte,29.97205,-90.07373,Entire home/apt,70,3,30,2023-07-03,1.59,95,166,17,"22-RSTR-01282, 21-OSTR-03993"
553986572203249979,Condo in New Orleans · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95605,-90.07438,Entire home/apt,120,30,2,2023-08-16,0.13,91,307,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554064030154494307,Condo in New Orleans · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95401,-90.075,Entire home/apt,123,30,1,2022-09-05,0.08,91,346,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554074768506333686,Condo in New Orleans · ★4.40 · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95588,-90.07469,Entire home/apt,107,30,5,2023-08-02,0.30,91,282,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554082072646963162,Condo in New Orleans · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95574,-90.075,Entire home/apt,105,30,2,2023-05-21,0.20,91,0,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554089287173786393,Condo in New Orleans · ★4.80 · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95432,-90.07507,Entire home/apt,101,30,5,2023-09-03,0.75,91,293,5,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554105927101065095,Condo in New Orleans · ★3.67 · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.9542,-90.07316,Entire home/apt,87,30,3,2023-07-29,0.60,91,264,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554114542664636879,Condo in New Orleans · ★4.69 · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95567,-90.07321,Entire home/apt,89,30,13,2023-08-28,0.81,91,285,12,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554122897304952238,Condo in New Orleans · ★4.67 · 4 bedrooms · 6 beds · 2 baths,442915263,Hosteeva California Building,,Central Business District,29.95528,-90.07313,Entire home/apt,375,1,3,2023-08-24,0.28,91,301,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554129030154985450,Condo in New Orleans · ★4.78 · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95606,-90.07433,Entire home/apt,88,30,9,2023-08-06,1.75,91,298,9,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554139712030580146,Condo in New Orleans · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95568,-90.07491,Entire home/apt,86,30,1,2023-08-20,1,91,307,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554145619917032712,Condo in New Orleans · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95444,-90.07316,Entire home/apt,115,30,0,,,91,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554195653967963734,Home in New Orleans · ★4.92 · 3 bedrooms · 5 beds · 2.5 baths,443394933,Steph,,Navarre,29.990402221679688,-90.1101303100586,Entire home/apt,389,2,24,2023-05-07,1.36,1,215,15,"22-RSTR-10236, 22-OSTR-10210"
554199994096283857,Home in New Orleans · ★4.88 · 5 bedrooms · 7 beds · 4.5 baths,442919525,Hosteeva Luxury Condos,,Central Business District,29.9471,-90.07502,Entire home/apt,1133,1,26,2023-08-07,1.44,3,300,19,"22-CSTR-22576, 20-OSTR-00670"
554232481953543878,Condo in New Orleans · ★4.57 · 4 bedrooms · 4 beds · 4 baths,442919525,Hosteeva Luxury Condos,,Central Business District,29.95265,-90.07312,Entire home/apt,429,1,23,2023-08-14,1.39,3,309,17,"22-CSTR-22587, 20-OSTR-00670"
554270171070232373,Rental unit in New Orleans · ★4.53 · 4 bedrooms · 7 beds · 4 baths,442919525,Hosteeva Luxury Condos,,Central Business District,29.95258,-90.07343,Entire home/apt,278,1,19,2023-08-20,1.13,3,300,13,"22-CSTR-22615, 20-OSTR-00670"
554312313027627581,Home in New Orleans · ★4.93 · 1 bedroom · 1 bed · 1 private bath,443427224,Jason,,St. Roch,29.973974,-90.052872,Private room,87,2,40,2023-07-03,2.33,1,72,26,"22-RSTR-02372, 22-OSTR-02210"
554324139760430835,Condo in New Orleans · 2 bedrooms · 3 beds · 2 baths,347799659,The 820,,Central Business District,29.951403,-90.072075,Entire home/apt,81,30,2,2023-02-25,0.11,7,120,1,
554453944659401703,Townhouse in New Orleans · ★4.98 · 2 bedrooms · 3 beds · 1.5 baths,349162641,David,,Central City,29.93739,-90.07882,Entire home/apt,112,2,53,2023-08-25,4.03,39,107,47,"22-RSTR-12026, 22-OSTR-12025"
554492645606297419,Condo in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 bath,2102857,Chris,,Marigny,29.96512,-90.05549,Entire home/apt,194,3,17,2023-07-03,1.03,1,67,13,"20CSTR-12345, 20OSTR-12345"
554800415953252616,Condo in New Orleans · ★4.73 · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95426,-90.07475,Entire home/apt,89,30,15,2023-09-01,0.84,91,302,9,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554806510651060780,Condo in New Orleans · ★4.40 · 1 bedroom · 3 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95617,-90.07302,Entire home/apt,114,30,5,2023-02-06,0.38,91,304,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554830411008753922,Condo in New Orleans · ★3.67 · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95558,-90.07498,Entire home/apt,128,30,3,2023-07-07,0.16,91,25,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554846718462863081,Condo in New Orleans · ★4.67 · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95565,-90.07501,Entire home/apt,128,30,3,2023-08-13,0.51,91,0,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554854007952930835,Condo in New Orleans · ★5.0 · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95533,-90.07524,Entire home/apt,88,30,3,2023-06-29,0.19,91,310,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554864632407915429,Condo in New Orleans · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95403,-90.07481,Entire home/apt,88,30,2,2023-05-24,0.32,91,310,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554887190460791193,Condo in New Orleans · ★4.24 · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.956,-90.07301,Entire home/apt,143,30,17,2023-03-24,0.93,91,30,8,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554892945812086868,Condo in New Orleans · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95547,-90.07517,Entire home/apt,146,30,1,2022-11-02,0.10,91,0,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554906826376535042,Home in New Orleans · ★4.94 · 1 bedroom · 1 bed · 1 bath,3684904,Hunter,,Treme - Lafitte,29.97178,-90.08168,Entire home/apt,90,30,35,2023-07-04,2.03,2,61,29,"22-RSTR-03275, 22-OSTR-02288"
554908162900789325,Condo in New Orleans · ★4.50 · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95452,-90.07498,Entire home/apt,97,30,4,2023-08-20,0.22,91,302,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
554918471741956905,Condo in New Orleans · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95448,-90.07491,Entire home/apt,96,30,1,2022-07-10,0.07,91,314,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
